contraste,tipo,Uefeito,Q_0.05,Q_0.5,Q_0.95
fragtotal,fixo e aleat,0.02636225517708397,-0.37875843399439474,-0.025591237683910053,0.33543967586973433
fragtotal,fixo e aleat,0.02793784551520109,-0.3775739114556037,-0.020199787740589996,0.3511758355948314
fragtotal,fixo e aleat,-0.05207755270104197,-1.2595208915882878,-0.5584857983968929,0.15509338089996313
fragtotal,fixo e aleat,-0.05128711243249106,-1.2457727067947069,-0.5512744021950023,0.1539477144702568
fragtotal,fixo e aleat,-0.03877174558349153,-1.0261535021662258,-0.45184037377133307,0.14126311454960855
fragtotal,fixo e aleat,-0.026256378734492006,-0.8139170006738484,-0.34649296560066356,0.14461893866214345
fragtotal,fixo e aleat,-0.013741011885492482,-0.6066714036768125,-0.24794887563627385,0.148274460873076
fragtotal,fixo e aleat,-0.00825957565804921,-0.524442629041205,-0.2004993758082212,0.15616498324425684
fragtotal,fixo e aleat,-0.00679995061344758,-0.5038068892000058,-0.18828042103001205,0.15924620910191797
fragtotal,fixo e aleat,-0.00328457566998697,-0.4612325043417708,-0.15866059314441655,0.16957969583656016
fragtotal,fixo e aleat,-0.0012256450364929589,-0.43426081924559395,-0.13994332640734014,0.17777518531987882
fragtotal,fixo e aleat,0.011289721812506565,-0.28510472663907016,-0.03106447380415902,0.2399767981309539
fragtotal,fixo e aleat,0.02274712525406403,-0.18595067127994372,0.07181008972310937,0.33273429274215915
fragtotal,fixo e aleat,0.023805088661506102,-0.1771206887931633,0.08203418175491639,0.3430958088346139
fragtotal,fixo e aleat,0.02717707707550253,-0.15147832199975325,0.11331787349122409,0.3745733042712742
fragtotal,fixo e aleat,0.03632045551050561,-0.08803823598398257,0.2010489462149264,0.4838450920481283
fragtotal,fixo e aleat,0.04883582235950515,-0.024790816210705547,0.31797593973962873,0.6558457603677436
fragtotal,fixo e aleat,0.05321790761791654,-0.004043396464121552,0.3583593153725697,0.7148814507841778
fragtotal,fixo e aleat,0.06135118920850466,0.03085746635094836,0.43483462908859377,0.8309902419080114
fragtotal,fixo e aleat,0.0738665560575042,0.08388890534081506,0.5528711378382397,1.0085883781479492
fragtotal,fixo e aleat,0.07670517948120918,0.09607250065353166,0.5783155163443072,1.0511634437886606
fragtotal,fixo e aleat,0.0863819229065037,0.13828699376874254,0.6713875658913981,1.1932140450591213
fragtotal,fixo e aleat,0.09889728975550324,0.20042845348607424,0.7936991560143275,1.373525456171414
fragtotal,fixo e aleat,0.11141265660450278,0.25111049694617815,0.9138277278535956,1.5527890158391262
fragtotal,fixo e aleat,0.12392802345350229,0.31578960303931364,1.0390462008767944,1.7269610058146063
fragtotal,fixo e aleat,0.13644339030250183,0.3873189054057943,1.1656940220922152,1.896902039753127
fragtotal,fixo e aleat,0.14895875715150136,0.4868819689662378,1.2947699221484337,2.0680726715194875
fragtotal,fixo e aleat,0.16147412400050087,0.5822362493300658,1.42633165569492,2.2340721214622135
fragtotal,fixo e aleat,0.17398949084950038,0.6958577316458447,1.5576917883748442,2.3972849342673195
fragtotal,fixo e aleat,0.1865048576984999,0.8251932641273384,1.6896489820838547,2.548552511570814
fragtotal,fixo e aleat,0.19902022454749946,0.9489094638942023,1.8184532729516047,2.6883045917139277
fragtotal,fixo e aleat,0.21153559139649897,1.0749666924778674,1.9488629142770926,2.822993716996338
fragtotal,fixo e aleat,0.22405095824549848,1.195897023218138,2.0746473759517716,2.9458066505194442
fragtotal,fixo e aleat,0.23656632509449804,1.3164137396167679,2.1917397518217245,3.0653713035139964
fragtotal,fixo e aleat,0.24908169194349755,1.4339163036907592,2.2991607726939445,3.1764929574003373
fragtotal,fixo e aleat,0.26159705879249706,1.5409325966579106,2.4058179090623217,3.2842722931793005
fragtotal,fixo e aleat,0.27411242564149657,1.634851900255157,2.5036194226039643,3.3764182400354947
fragtotal,fixo e aleat,0.28662779249049614,1.7165712863021882,2.5871245667866773,3.4533780699978074
fragtotal,fixo e aleat,0.29914315933949565,1.786933036205902,2.6598353100953487,3.5216583072927397
fragtotal,fixo e aleat,0.31165852618849516,1.8556169752209575,2.7260404912766285,3.572416326042888
fragtotal,fixo e aleat,0.3241738930374947,1.9064748504379936,2.776466876992059,3.621286025337508
fragtotal,fixo e aleat,0.33668925988649423,1.9496740191953381,2.8130925073720787,3.6595048727807455
fragtotal,fixo e aleat,0.34920462673549374,1.9934583941070485,2.8424707033460375,3.6781932016610517
fragtotal,fixo e aleat,0.36171999358449325,2.0308748188701915,2.863250571271852,3.6865917743959953
fragtotal,fixo e aleat,0.3742353604334928,2.055104277255885,2.8716640372993507,3.6724291764249917
fragtotal,fixo e aleat,0.3867507272824923,2.0701901604945525,2.8730552418690567,3.6652181965216264
fragtotal,fixo e aleat,0.3972943790732026,2.0806070030406194,2.863062924214977,3.645575423833151
fragtotal,fixo e aleat,0.3992660941314919,2.0818613506699895,2.861514458332102,3.639648004257793
fragtotal,fixo e aleat,0.41178146098049134,2.073133174498484,2.8430729019643235,3.6052825396441404
fragtotal,fixo e aleat,0.4242968278294909,2.0720734428050496,2.818838116247418,3.5605086281666027
fragtotal,fixo e aleat,0.43030516140517855,2.068530623348087,2.803321105051817,3.5349190527147853
fragtotal,fixo e aleat,0.4368121946784905,2.059065519365571,2.7875025653212737,3.5134414646885483
fragtotal,fixo e aleat,0.4467950764718633,2.0420427103514,2.7573517305826627,3.4628132297439485
fragtotal,fixo e aleat,0.4493275615274899,2.0381317243731036,2.7494059623598703,3.449560391406847
fragtotal,fixo e aleat,0.4618429283764895,2.0071945421985484,2.707903577407817,3.3971433505589372
fragtotal,fixo e aleat,0.47435829522548895,1.9656716339255416,2.654010190855989,3.331668926272796
fragtotal,fixo e aleat,0.4747512487716116,1.964328486978211,2.652353054628035,3.3297525576638254
fragtotal,fixo e aleat,0.4868736620744885,1.9157596676317714,2.596056157066707,3.2659633430473205
fragtotal,fixo e aleat,0.4993890289234881,1.8707663897236426,2.5341145993991767,3.192830649360706
fragtotal,fixo e aleat,0.5119043957724876,1.8141323015069393,2.468515369774143,3.119719244730517
fragtotal,fixo e aleat,0.524419762621487,1.7606826036195036,2.399712708451548,3.047555269043285
fragtotal,fixo e aleat,0.5369351294704867,1.6901171536300785,2.3289703555070593,2.9827275023513957
fragtotal,fixo e aleat,0.5494504963194862,1.621574396688356,2.255416099750254,2.907273267209867
fragtotal,fixo e aleat,0.5619658631684856,1.5510068393100012,2.179393614133967,2.8303380803597675
fragtotal,fixo e aleat,0.5744812300174853,1.4720389812128545,2.095784415960336,2.753059218502787
fragtotal,fixo e aleat,0.5869965968664848,1.3936856249384768,2.017422014947986,2.6753848978516266
fragtotal,fixo e aleat,0.5995119637154842,1.3132566301861444,1.9401317899663182,2.5960007649539114
fragtotal,fixo e aleat,0.6084172235591719,1.2547571015876713,1.8896296839209592,2.5467886683778387
fragtotal,fixo e aleat,0.6120273305644839,1.2302382592625603,1.865508107895696,2.524815416460918
fragtotal,fixo e aleat,0.6245426974134833,1.1454749166981535,1.7861299686840308,2.447120697859088
fragtotal,fixo e aleat,0.6370580642624828,1.0593123281381327,1.7072706577762622,2.3782359541079248
fragtotal,fixo e aleat,0.6495734311114822,0.9753227754276332,1.6306136848279407,2.3010207030944096
fragtotal,fixo e aleat,0.6550492982081186,0.9372938489897766,1.5978410696529315,2.273448943800949
fragtotal,fixo e aleat,0.6620887979604819,0.892347305356154,1.5555870104989558,2.22977525082344
fragtotal,fixo e aleat,0.6683046437238827,0.854417046298974,1.5179787755508252,2.1925371511767078
fragtotal,fixo e aleat,0.6746041648094814,0.8171272017123807,1.4805406337357299,2.15690331166879
fragtotal,fixo e aleat,0.6871195316584808,0.7363775609100166,1.4061443610815478,2.0775223403806744
fragtotal,fixo e aleat,0.6996348985074805,0.6666042587070845,1.3358232144934152,2.0049179104160246
fragtotal,fixo e aleat,0.71215026535648,0.5990104815834456,1.263930143253424,1.9334333902310312
fragtotal,fixo e aleat,0.7246656322054794,0.5274857195627503,1.1926968413143872,1.8573953672474874
fragtotal,fixo e aleat,0.7371809990544791,0.4606084309182953,1.1228433153654689,1.781972104860411
fragtotal,fixo e aleat,0.7476088788410425,0.411051734906435,1.0681664636362744,1.7177806243411458
fragtotal,fixo e aleat,0.7496963659034785,0.3973891706150254,1.0566847490083473,1.705174205013977
fragtotal,fixo e aleat,0.762211732752478,0.3314529629558777,0.989857438210222,1.6355782773365948
fragtotal,fixo e aleat,0.7747270996014777,0.2733539645787409,0.9230462470475957,1.5697490530942169
fragtotal,fixo e aleat,0.7872424664504771,0.19267271529493793,0.8590054297359173,1.4993681997051034
fragtotal,fixo e aleat,0.7997578332994766,0.1323961681989709,0.7960044595490952,1.4405213221722113
fragtotal,fixo e aleat,0.8122732001484763,0.06903382508169438,0.7268979256410691,1.3850402031588855
fragtotal,fixo e aleat,0.8247885669974757,0.003510469416500117,0.6670014878605987,1.3248219824768706
fragtotal,fixo e aleat,0.8373039338464752,-0.06915192637444777,0.6070998742319692,1.2717586532963754
fragtotal,fixo e aleat,0.8485511849838292,-0.1341913601446432,0.5526719335469957,1.23735389788747
fragtotal,fixo e aleat,0.8498193006954748,-0.140889958338904,0.5471955696373291,1.2332988164156018
fragtotal,fixo e aleat,0.8623346675444743,-0.21132815861824866,0.4904698679019601,1.1858932668804094
fragtotal,fixo e aleat,0.8748500343934738,-0.28528148693887107,0.43398975369773074,1.1501739100693325
fragtotal,fixo e aleat,0.8804412120890471,-0.323418075241629,0.40606504877848193,1.1282381306769236
fragtotal,fixo e aleat,0.8873654012424734,-0.36693262639330415,0.3757516055251201,1.1115155085200912
fragtotal,fixo e aleat,0.8998807680914729,-0.45487593190477665,0.3128435555104625,1.0933090263382588
fragtotal,fixo e aleat,0.9123961349404723,-0.5530352964307033,0.25605819257449774,1.069093671801763
fragtotal,fixo e aleat,0.9248208312401508,-0.6530743065198217,0.20191554643234486,1.0541978891934072
fragtotal,fixo e aleat,0.9249115017894718,-0.6537951413347908,0.2015908176410547,1.0541566721942357
fragtotal,fixo e aleat,0.9374268686384715,-0.7463142089654792,0.14489948879224773,1.0558256448911947
fragtotal,fixo e aleat,0.9499422354874709,-0.8531208114257092,0.0888204317401493,1.053911941291212
fragtotal,fixo e aleat,0.953578346385798,-0.8822550559334791,0.07391472731428798,1.0604363031393522
fragtotal,fixo e aleat,0.02741681142165366,-0.4958988486533742,-0.2806274251792379,-0.053909078524037056
fragtotal,fixo e aleat,0.03632045551050561,-0.3429925702653834,-0.10898449059760912,0.13370593177447765
fragtotal,fixo e aleat,0.0371419409330106,-0.3303424307923469,-0.09326038752145492,0.15158028802959725
fragtotal,fixo e aleat,0.03935037287163085,-0.2942777329919709,-0.051234831090534914,0.19796581357173307
fragtotal,fixo e aleat,0.04327444210536507,-0.23357575927766172,0.021060734514012153,0.28488744285499434
fragtotal,fixo e aleat,0.04883582235950515,-0.14991291386068276,0.12538828021824955,0.41532769431772587
fragtotal,fixo e aleat,0.04997829331683375,-0.1331421653973665,0.14684580861680582,0.4423203581643767
fragtotal,fixo e aleat,0.05336247697333475,-0.08358332561810174,0.20869422329247603,0.5169872158781564
fragtotal,fixo e aleat,0.06135118920850466,0.026697805973135764,0.35502860225197325,0.6965895259644824
fragtotal,fixo e aleat,0.0738665560575042,0.2090236576103341,0.5763714635917091,0.9683386163807113
fragtotal,fixo e aleat,0.07791218318063663,0.2628135754135993,0.6456463321631271,1.0503072530635695
fragtotal,fixo e aleat,0.0863819229065037,0.3756845567928692,0.788016097100972,1.2221016033629746
fragtotal,fixo e aleat,0.09889728975550324,0.5360845876330586,0.9910461528312474,1.465387628352877
fragtotal,fixo e aleat,0.11141265660450278,0.695956078563127,1.1887689795109004,1.6937930660122418
fragtotal,fixo e aleat,0.12392802345350229,0.8609976695508748,1.3820097470088297,1.9169112177171532
fragtotal,fixo e aleat,0.13644339030250183,1.0293930802672304,1.5697455185222742,2.1196350335732466
fragtotal,fixo e aleat,0.14895875715150136,1.1952985722970746,1.749959168427476,2.3125489240320096
fragtotal,fixo e aleat,0.16147412400050087,1.3638891102843846,1.9243043486693332,2.502848022943645
fragtotal,fixo e aleat,0.17398949084950038,1.5289423846908685,2.088597736232465,2.668691765390521
fragtotal,fixo e aleat,0.1865048576984999,1.6877845999386083,2.240035889524658,2.82284420451899
fragtotal,fixo e aleat,0.19902022454749946,1.8289990444708493,2.3855933692797375,2.9624678782364104
fragtotal,fixo e aleat,0.21153559139649897,1.959991018486987,2.5163569900541796,3.0924522644499786
fragtotal,fixo e aleat,0.2180426447881564,2.0221742120430615,2.580254999566892,3.1515045929488807
fragtotal,fixo e aleat,0.22405095824549848,2.0847620945720675,2.632630101756699,3.200871438303995
fragtotal,fixo e aleat,0.23295291014746203,2.165266667426001,2.7055712920815025,3.275698561688806
fragtotal,fixo e aleat,0.2357898015455848,2.1899428279766204,2.728358576982924,3.2981534262719907
fragtotal,fixo e aleat,0.23656632509449804,2.1949121643915555,2.7350381158243278,3.304290845387192
fragtotal,fixo e aleat,0.2380824708707322,2.2077968478555206,2.7469051238639297,3.3148522722826397
fragtotal,fixo e aleat,0.24908169194349755,2.288394813588967,2.8248357440300396,3.3932567629109225
fragtotal,fixo e aleat,0.26159705879249706,2.357562535110398,2.901653927974173,3.4801163295382564
fragtotal,fixo e aleat,0.27411242564149657,2.405504766160763,2.9569613692307875,3.5415305992391612
fragtotal,fixo e aleat,0.28662779249049614,2.4348464183132474,2.99727542478364,3.5977292555761364
fragtotal,fixo e aleat,0.29914315933949565,2.4345539416143183,3.0139932965405993,3.625680363412079
fragtotal,fixo e aleat,0.31165852618849516,2.4246173614005544,3.0081698598535214,3.640853984972656
fragtotal,fixo e aleat,0.31723154388495745,2.4129956573177287,3.0027501505731453,3.6411630779076
fragtotal,fixo e aleat,0.31993729222514433,2.4056791489371716,2.99819809662055,3.640197254356972
fragtotal,fixo e aleat,0.3212281666289078,2.403088764694885,2.9956193251647063,3.638638435427982
fragtotal,fixo e aleat,0.3241738930374947,2.396952740185966,2.987830485646728,3.63200678711141
fragtotal,fixo e aleat,0.33668925988649423,2.3451155536716253,2.953093686132667,3.600020401760712
fragtotal,fixo e aleat,0.3367550956393156,2.344738227641485,2.9528612145882547,3.599817979346005
fragtotal,fixo e aleat,0.34920462673549374,2.275246105995533,2.8992232230206145,3.556413897596269
fragtotal,fixo e aleat,0.36171999358449325,2.1965182582968077,2.8243180737925826,3.4895389044324228
fragtotal,fixo e aleat,0.3742353604334928,2.097842708371951,2.73847036224424,3.4078139268843053
fragtotal,fixo e aleat,0.3867507272824923,1.9922453812570675,2.6373615375239665,3.308289735515644
fragtotal,fixo e aleat,0.3992660941314919,1.8681575057899182,2.520860751281097,3.1887604225746093
fragtotal,fixo e aleat,0.41178146098049134,1.731395843609773,2.3935486437748956,3.0654485466022336
fragtotal,fixo e aleat,0.4242968278294909,1.5806088145414816,2.2505241981564845,2.9222289283587846
fragtotal,fixo e aleat,0.4368121946784905,1.415245962707285,2.097039510940605,2.7689957918045836
fragtotal,fixo e aleat,0.4493275615274899,1.244368580995065,1.9365656712265018,2.604409820259388
fragtotal,fixo e aleat,0.4618429283764895,1.0724859196218803,1.7644776449843471,2.4376196878993626
fragtotal,fixo e aleat,0.47435829522548895,0.8804418232420554,1.5854753415540255,2.264446296124544
fragtotal,fixo e aleat,0.4868736620744885,0.6783618048146486,1.3983586330281792,2.0891193671385655
fragtotal,fixo e aleat,0.4993890289234881,0.47972777606812,1.203250979210382,1.909890429159958
fragtotal,fixo e aleat,0.5119043957724876,0.2662313653282533,1.007175819716464,1.7211626209979423
fragtotal,fixo e aleat,0.524419762621487,0.05403449605684981,0.8036334793170962,1.5257735269893002
fragtotal,fixo e aleat,0.5369351294704867,-0.1689506154790978,0.5940664567354867,1.3185240038711008
fragtotal,fixo e aleat,0.5494504963194862,-0.3987930839448204,0.38842635296107036,1.1218720278695602
fragtotal,fixo e aleat,0.5619658631684856,-0.6249588304754284,0.1783764108910587,0.9245098774639665
fragtotal,fixo e aleat,0.5705262133800244,-0.783933713208163,0.0322563771626337,0.7866424761060598
fragtotal,fixo e aleat,0.5744812300174853,-0.85337013852877,-0.03632956174904643,0.722898733207458
fragtotal,fixo e aleat,0.5869965968664848,-1.0849086269198742,-0.2555853210503558,0.5267396873777934
fragtotal,fixo e aleat,0.5935781876923082,-1.20275263669865,-0.3707956462504174,0.42111963495667515
fragtotal,fixo e aleat,0.5995119637154842,-1.3158744534892564,-0.4738061594310205,0.32776101315976214
fragtotal,fixo e aleat,0.6120273305644839,-1.546233921534622,-0.6848241406304494,0.1291088127747327
fragtotal,fixo e aleat,0.6245426974134833,-1.7684072295373439,-0.894864240055528,-0.058353434105437876
fragtotal,fixo e aleat,0.6370580642624828,-1.9823880081047787,-1.0984165238938584,-0.25504386723988126
fragtotal,fixo e aleat,0.6495734311114822,-2.1910410845745685,-1.3042606744508225,-0.44649215685868643
fragtotal,fixo e aleat,0.6620887979604819,-2.3972117723895634,-1.502394964715051,-0.6283286428034747
fragtotal,fixo e aleat,0.6746041648094814,-2.6028768393823354,-1.6935974204442563,-0.8161501449645645
fragtotal,fixo e aleat,0.6871195316584808,-2.799074445832406,-1.880198196562743,-1.0014924673683387
